farm_id,field_id,region,latitude,longitude,elevation,soil_type,soil_ph,organic_matter_percent,nitrogen_content,phosphorus_content,potassium_content,avg_temperature,annual_rainfall,humidity_percent,solar_radiation,crop_type,crop_variety,planting_date,harvest_date,fertilizer_type,fertilizer_amount_kg_ha,irrigation_method,irrigation_frequency_days,tillage_type,seed_rate_kg_ha,pest_pressure,disease_pressure,pesticide_used,yield_per_hectare,cost_per_hectare,revenue_per_hectare,profit_per_hectare,water_usage_mm,carbon_footprint_kg_co2,pH_soil_ph,OrganicMatter_organic_matter_percent,Nitrogen_nitrogen_content,Phosphorus_phosphorus_content,Potassium_potassium_content,Rainfall_annual_rainfall,Temperature_avg_temperature,Yield_yield_per_hectare,Profit_profit_per_hectare,WaterUsage_water_usage_mm,CarbonFootprint_carbon_footprint_kg_co2,planting_month,planting_season,growing_days,growing_period_category,profit_margin,profit_margin_category,cost_efficiency,cost_efficiency_category,water_efficiency,water_efficiency_category,carbon_efficiency,carbon_efficiency_category,sustainable_practices_count,sustainability_level,elevation_category,humidity_category,solar_radiation_category
FARM_04646,FIELD_FARM_04646_5,Southeast,25.383393,-99.744137,726.4,Sandy_Loam,6.45,3.48,23.1,64.5,141.8,19.7,1157.1,73.8,23.2,Carrots,Carrots_Standard,2023-04-12,2023-07-28,Urea,154.6,Rainfall_Only,0,Minimum_Till,3.4,Low,Low,No,51.6,819.74,25032.37,24212.62,0.0,415.1,Neutral,Medium,Medium,High,Medium,High,Moderate,VeryHigh,VeryHigh,Low,Medium,4,Spring,107,Medium,96.72524015904207,High,0.0629467880059531,VeryHigh,0.0,None,0.12430739580823898,VeryHigh,1,Medium,Highland,Humid,High
FARM_04647,FIELD_FARM_04647_1,Northeast,40.143607,-69.69842,12.4,Loam,6.38,4.94,42.4,49.8,245.3,7.6,1263.3,60.8,28.2,Wheat,Winter_Wheat,2023-09-17,2024-02-11,Urea,196.1,Subsurface_Drip,8,Strip_Till,98.0,Low,Medium,Yes,4.88,1428.68,1162.78,-265.9,175.9,580.8,Neutral,High,High,Medium,High,High,Cool,Medium,Low,Low,Medium,9,Fall,147,Long,-22.867610382015513,Loss,0.0034157404037293165,Medium,0.027743035815804434,Medium,0.008402203856749313,Medium,0,Low,Lowland,Moderate,VeryHigh
FARM_04648,FIELD_FARM_04648_5,Pacific_Northwest,44.879146,-113.900366,263.0,Clay,6.83,3.94,43.4,68.9,196.1,9.6,1266.2,43.3,15.4,Carrots,Carrots_Standard,2023-03-06,2023-07-02,NPK_Balanced,113.7,Subsurface_Drip,8,Minimum_Till,3.1,Medium,Low,No,54.9,1013.3,20742.26,19728.95,286.8,474.5,Neutral,Medium,High,High,Medium,High,Cool,VeryHigh,VeryHigh,Medium,Medium,3,Spring,118,Medium,95.11475605840445,High,0.05417941379650647,VeryHigh,0.1914225941422594,High,0.11570073761854584,VeryHigh,1,Medium,Rolling,Dry,Low
FARM_04649,FIELD_FARM_04649_2,Midwest,47.3115,-99.105674,556.1,Clay,6.43,2.55,29.2,59.7,245.6,8.6,794.7,68.3,27.8,Wheat,Durum_Wheat,2023-10-18,2024-01-30,Urea,142.2,Drip_Irrigation,1,Deep_Till,131.9,Low,Medium,Yes,5.33,1547.5,1679.96,132.47,2038.6,628.8,Neutral,Medium,Medium,High,High,Medium,Cool,Medium,Medium,nan,High,10,Fall,104,Medium,7.885306793018882,Low,0.003444264943457189,Medium,0.0026145393897772985,None,0.008476463104325701,Medium,1,Medium,Highland,Moderate,VeryHigh
FARM_04650,FIELD_FARM_04650_3,Northeast,44.827362,-66.28749,620.2,Clay,6.35,4.83,33.7,67.7,89.7,7.0,1092.6,73.2,22.2,Wheat,Spring_Wheat,2023-09-18,2023-12-24,No_Fertilizer,0.0,Rainfall_Only,0,Strip_Till,98.9,Low,Medium,No,5.82,736.92,1170.17,433.25,0.0,105.0,Neutral,High,Medium,High,Low,High,Cool,Medium,Medium,Low,Low,9,Fall,97,Medium,37.02453489663895,High,0.00789773652499593,High,0.0,None,0.05542857142857143,VeryHigh,1,Medium,Highland,Humid,High
FARM_04651,FIELD_FARM_04651_4,Northeast,41.96641,-77.628094,863.0,Silt,6.34,3.45,26.3,18.5,171.3,9.6,917.7,71.0,27.4,Carrots,Carrots_Standard,2023-05-22,2023-10-05,Nitrogen_High,157.4,Subsurface_Drip,11,Reduced_Till,2.5,Medium,Low,No,50.61,928.33,19675.45,18747.11,221.4,602.8,Neutral,Medium,Medium,Low,Medium,High,Cool,VeryHigh,VeryHigh,Medium,High,5,Spring,136,Long,95.28173434406837,High,0.054517251408443115,VeryHigh,0.22859078590785906,High,0.08395819508958195,VeryHigh,1,Medium,Highland,Humid,VeryHigh
FARM_04652,FIELD_FARM_04652_4,Southwest,25.553425,-117.67247,827.4,Clayey_Loam,6.4,2.79,36.8,34.8,102.9,22.4,509.1,79.1,16.7,Soybeans,Maturity_Group_3,2023-05-27,2023-08-27,Organic_Compost,2147.0,Drip_Irrigation,1,Deep_Till,69.3,Low,Medium,No,3.1,1634.18,1398.3,-235.88,2421.3,392.0,Neutral,Medium,Medium,Medium,Medium,Medium,Moderate,Medium,Low,nan,Medium,5,Spring,92,Medium,-16.869055281413146,Loss,0.0018969758533331701,Low,0.0012803039689423036,None,0.007908163265306122,Medium,3,VeryHigh,Highland,Humid,Low
FARM_04653,FIELD_FARM_04653_4,Southwest,35.765954,-103.116743,1300.3,Loam,7.11,4.86,53.8,70.8,57.7,23.8,493.3,67.6,17.7,Tomatoes,Determinate,2023-04-07,2023-08-11,Phosphorus_High,104.7,Drip_Irrigation,1,Minimum_Till,0.5,Low,Medium,No,89.19,862.85,86560.59,85697.74,2112.2,439.1,Alkaline,High,High,High,Low,Medium,Moderate,VeryHigh,VeryHigh,nan,Medium,4,Spring,126,Long,99.00318378144142,High,0.10336674972474937,VeryHigh,0.04222611495123568,High,0.20312001821908449,VeryHigh,2,High,Mountain,Moderate,Low
FARM_04654,FIELD_FARM_04654_4,California_Central_Valley,35.703261,-119.073327,1030.9,Silt,7.01,3.56,39.8,24.8,144.6,16.4,327.2,67.1,15.8,Wheat,Durum_Wheat,2023-09-01,2023-12-14,Potassium_High,129.8,Drip_Irrigation,1,Strip_Till,96.8,Low,Low,No,4.27,1072.44,1358.52,286.08,1715.2,369.3,Alkaline,Medium,Medium,Low,Medium,Low,Moderate,Medium,Medium,nan,Medium,9,Fall,104,Medium,21.058210405441212,Medium,0.003981574726791242,Medium,0.0024895055970149253,None,0.011562415380449498,Medium,2,High,Mountain,Moderate,Low
FARM_04655,FIELD_FARM_04655_4,Midwest,39.551293,-101.794593,1224.8,Sandy,6.9,1.53,25.4,64.1,95.0,11.1,869.6,56.1,21.1,Lettuce,Lettuce_Standard,2023-04-07,2023-07-10,Urea,254.5,Subsurface_Drip,9,Conventional_Till,1.9,Medium,Low,No,27.27,1242.44,28042.49,26800.05,235.3,649.5,Neutral,Low,Medium,High,Low,High,Cool,VeryHigh,VeryHigh,Medium,High,4,Spring,94,Medium,95.56943766405907,High,0.021948746015904186,VeryHigh,0.11589460263493412,High,0.04198614318706698,High,1,Medium,Mountain,Moderate,Moderate
FARM_04656,FIELD_FARM_04656_3,Southeast,28.158439,-79.674799,836.5,Sandy,6.84,1.37,25.2,25.6,63.9,15.2,1292.4,77.7,24.6,Carrots,Carrots_Standard,2023-04-05,2023-08-28,Potassium_High,155.9,Rainfall_Only,0,Deep_Till,2.8,Medium,Low,Yes,29.63,976.44,14727.82,13751.38,0.0,468.4,Neutral,Low,Medium,Medium,Low,High,Moderate,VeryHigh,VeryHigh,Low,Medium,4,Spring,145,Long,93.37009822227593,High,0.03034492646757609,VeryHigh,0.0,None,0.06325789923142613,VeryHigh,0,Low,Highland,Humid,High
FARM_04657,FIELD_FARM_04657_1,Northeast,42.147465,-76.544782,1345.2,Sandy_Loam,6.63,2.53,34.0,13.8,199.5,6.0,1001.1,78.5,22.0,Peas,Peas_Standard,2023-03-25,2023-08-20,Urea,209.7,Rainfall_Only,0,Conventional_Till,58.1,High,High,Yes,0.94,1153.48,284.57,-868.92,0.0,539.5,Neutral,Medium,Medium,Low,Medium,High,Cool,Low,Low,Low,Medium,3,Spring,148,Long,-305.3449063499315,nan,0.0008149252696188923,Low,0.0,None,0.001742354031510658,Low,0,Low,Mountain,Humid,Moderate
FARM_04658,FIELD_FARM_04658_4,Pacific_Northwest,47.424427,-111.363264,65.5,Silt,6.46,2.64,27.3,40.1,68.9,10.8,1039.8,84.0,25.6,Soybeans,Maturity_Group_4,2023-05-20,2023-08-25,Phosphorus_High,114.1,Subsurface_Drip,13,Conventional_Till,50.7,High,Medium,No,1.84,1040.32,784.13,-256.2,180.2,434.6,Neutral,Medium,Medium,Medium,Low,High,Cool,Low,Low,Low,Medium,5,Spring,97,Medium,-32.673153686251005,Loss,0.0017686865579821596,Low,0.01021087680355161,Low,0.004233778186838472,Low,1,Medium,Lowland,Humid,High
FARM_04659,FIELD_FARM_04659_1,California_Central_Valley,35.890736,-118.053076,1154.2,Silt,6.61,3.66,38.1,63.0,255.6,16.8,285.8,69.3,25.1,Soybeans,Maturity_Group_2,2023-05-18,2023-09-09,Organic_Compost,1914.6,Micro_Sprinkler,5,Strip_Till,61.4,Low,Low,No,2.75,1463.48,1139.07,-324.41,413.6,262.6,Neutral,Medium,Medium,High,High,Low,Moderate,Low,Low,High,Low,5,Spring,114,Medium,-28.480251433186726,Loss,0.0018790827343045343,Low,0.006648936170212766,Low,0.010472201066260471,Medium,3,VeryHigh,Mountain,Moderate,High
FARM_04660,FIELD_FARM_04660_5,Great_Plains,37.10635,-100.230506,83.3,Loam,6.41,2.93,30.1,51.8,267.6,10.1,762.0,79.1,22.6,Beans,Beans_Standard,2023-03-13,2023-07-08,Nitrogen_High,161.5,Drip_Irrigation,1,Reduced_Till,50.9,Low,Low,No,2.56,1138.95,857.07,-281.88,2105.6,523.2,Neutral,Medium,Medium,High,High,Medium,Cool,Low,Low,nan,Medium,3,Spring,117,Medium,-32.88879554762155,Loss,0.002247684270600114,Low,0.0012158054711246201,None,0.004892966360856269,Low,2,High,Lowland,Humid,High
FARM_04661,FIELD_FARM_04661_1,Southeast,32.651019,-97.859701,365.9,Sandy_Loam,6.86,1.72,15.1,27.2,128.2,16.2,1496.6,62.1,24.4,Potatoes,Fingerling,2023-03-02,2023-07-15,Potassium_High,85.9,Subsurface_Drip,7,Deep_Till,2422.1,Low,Low,No,45.82,7032.25,17753.62,10721.37,351.1,523.3,Neutral,Low,Low,Medium,Medium,High,Moderate,VeryHigh,VeryHigh,Medium,Medium,3,Spring,135,Long,60.38976839652984,High,0.006515695545522415,High,0.13050412987752777,High,0.0875597171794382,VeryHigh,1,Medium,Rolling,Moderate,High
FARM_04662,FIELD_FARM_04662_5,Southeast,33.551949,-81.290438,420.3,Sandy,5.57,2.3,14.4,65.4,185.8,17.6,1343.3,61.8,23.9,Potatoes,Russet,2023-03-25,2023-08-07,Potassium_High,149.0,Rainfall_Only,0,Reduced_Till,2553.5,High,Medium,Yes,23.09,7190.11,6202.29,-987.82,0.0,265.2,Neutral,Medium,Low,High,Medium,High,Moderate,VeryHigh,Low,Low,Low,3,Spring,135,Long,-15.926698042174747,Loss,0.003211355598175828,Medium,0.0,None,0.08706636500754149,VeryHigh,0,Low,Rolling,Moderate,High
FARM_04663,FIELD_FARM_04663_1,Southeast,27.562344,-101.759544,1071.3,Silt,7.6,2.77,32.5,11.7,188.1,20.1,1464.8,65.5,24.3,Beans,Beans_Standard,2023-05-25,2023-10-13,Potassium_High,94.9,Rainfall_Only,0,Minimum_Till,55.3,Low,High,Yes,1.55,779.31,477.63,-301.68,0.0,274.8,Alkaline,Medium,Medium,Low,Medium,High,Moderate,Low,Low,Low,Low,5,Spring,141,Long,-63.16186169210477,Loss,0.00198893893315882,Low,0.0,None,0.005640465793304221,Low,0,Low,Mountain,Moderate,High
FARM_04664,FIELD_FARM_04664_5,Southeast,25.530005,-76.952034,221.5,Silt,7.17,4.41,46.9,29.6,266.0,20.3,1459.7,63.7,27.7,Beans,Beans_Standard,2023-04-22,2023-08-26,Organic_Compost,2223.4,Rainfall_Only,0,Reduced_Till,55.6,High,High,Yes,1.75,1454.33,681.12,-773.22,0.0,180.7,Alkaline,High,High,Medium,High,High,Moderate,Low,Low,Low,Low,4,Spring,126,Long,-113.52184637068359,nan,0.0012033032392923203,Low,0.0,None,0.009684560044272275,Medium,1,Medium,Rolling,Moderate,VeryHigh
FARM_04665,FIELD_FARM_04665_1,Southeast,35.082676,-97.199865,453.0,Sandy_Loam,6.26,1.53,19.6,23.9,173.2,20.6,1041.6,45.7,16.2,Potatoes,Russet,2023-03-04,2023-07-13,Potassium_High,152.3,Subsurface_Drip,6,Deep_Till,2850.0,Medium,Medium,Yes,35.26,8220.69,10570.4,2349.71,340.0,440.6,Neutral,Low,Low,Low,Medium,High,Moderate,VeryHigh,High,Medium,Medium,3,Spring,131,Long,22.2291493226368,Medium,0.004289177672433822,Medium,0.10370588235294118,High,0.08002723558783476,VeryHigh,0,Low,Rolling,Dry,Low
FARM_04666,FIELD_FARM_04666_1,Southeast,25.397971,-97.770187,952.0,Sandy,6.24,2.47,18.7,61.6,177.6,17.5,1133.3,65.1,26.5,Potatoes,Red,2023-03-09,2023-07-13,Nitrogen_High,160.6,Rainfall_Only,0,Minimum_Till,2704.4,Medium,High,No,22.04,7356.87,6945.87,-411.01,0.0,490.5,Neutral,Medium,Low,High,Medium,High,Moderate,High,Low,Low,Medium,3,Spring,126,Long,-5.917329290643217,Loss,0.002995839263164906,Medium,0.0,None,0.04493374108053007,High,1,Medium,Highland,Moderate,VeryHigh
FARM_04667,FIELD_FARM_04667_3,Southeast,32.961256,-79.282176,280.1,Clay,6.49,3.69,34.0,19.7,67.2,18.6,1027.0,72.3,25.1,Soybeans,Maturity_Group_4,2023-06-11,2023-09-21,Organic_Compost,1578.3,Rainfall_Only,0,Strip_Till,67.9,Medium,Low,No,3.91,1117.42,1426.11,308.69,0.0,163.0,Neutral,Medium,Medium,Low,Low,High,Moderate,Medium,Medium,Low,Low,6,Summer,102,Medium,21.64559536080667,Medium,0.003499131928907662,Medium,0.0,None,0.023987730061349695,High,2,High,Rolling,Humid,High
FARM_04668,FIELD_FARM_04668_5,Southeast,28.806402,-101.782412,1383.7,Clay,7.25,5.73,55.7,10.1,221.8,18.8,991.2,84.6,23.8,Soybeans,Maturity_Group_3,2023-04-28,2023-09-13,Organic_Compost,1476.1,Subsurface_Drip,10,Minimum_Till,54.4,Low,Medium,Yes,3.6,1287.1,1410.13,123.03,247.6,300.2,Alkaline,High,High,Low,High,High,Moderate,Medium,Medium,Medium,Medium,4,Spring,138,Long,8.724727507392934,Low,0.002796985471214358,Medium,0.014539579967689823,Low,0.011992005329780148,Medium,1,Medium,Mountain,Humid,High
FARM_04669,FIELD_FARM_04669_1,Northeast,41.072097,-68.924799,1151.6,Loam,6.96,3.18,28.3,15.7,57.3,8.7,1015.4,68.6,22.3,Wheat,Durum_Wheat,2023-11-19,2024-03-06,No_Fertilizer,0.0,Subsurface_Drip,7,Strip_Till,109.8,Low,Low,Yes,6.02,1058.24,1325.38,267.14,286.8,230.3,Neutral,Medium,Medium,Low,Low,High,Cool,Medium,Medium,Medium,Low,11,Fall,108,Medium,20.155728923025844,Medium,0.005688690656183852,High,0.020990237099023708,Medium,0.02613981762917933,High,0,Low,Mountain,Moderate,High
FARM_04670,FIELD_FARM_04670_3,Northeast,42.968932,-74.308467,1276.3,Silt,6.64,3.52,30.9,38.7,271.1,10.2,963.1,58.3,20.9,Wheat,Durum_Wheat,2023-09-24,2024-02-08,NPK_Balanced,129.8,Subsurface_Drip,10,No_Till,102.0,Low,Medium,Yes,6.27,1220.74,1997.55,776.8,150.6,386.2,Neutral,Medium,Medium,Medium,High,High,Cool,High,High,Low,Medium,9,Fall,137,Long,38.88763735576081,High,0.005136228844799056,High,0.041633466135458166,High,0.01623511134127395,High,1,Medium,Mountain,Moderate,Moderate
FARM_04671,FIELD_FARM_04671_3,Great_Plains,47.304637,-102.757224,978.6,Silt,7.05,4.01,36.1,14.2,295.1,13.8,432.8,46.4,19.8,Beans,Beans_Standard,2023-04-26,2023-09-23,Organic_Compost,1827.3,Rainfall_Only,0,Reduced_Till,52.1,Medium,Low,No,2.29,1230.49,855.65,-374.83,0.0,219.6,Alkaline,High,Medium,Low,High,Medium,Cool,Low,Low,Low,Low,4,Spring,150,Long,-43.8064629229241,Loss,0.001861047225089192,Low,0.0,None,0.010428051001821493,Medium,2,High,Highland,Dry,Moderate
FARM_04672,FIELD_FARM_04672_5,Southwest,34.203819,-111.607799,924.3,Loam,6.28,4.8,43.7,50.2,285.9,22.4,451.9,79.5,24.9,Cotton,Cotton_Standard,2023-04-19,2023-09-05,No_Fertilizer,0.0,Sprinkler,3,Minimum_Till,20.5,High,Low,No,1.82,807.46,2715.63,1908.18,1150.5,275.3,Neutral,High,High,High,High,Medium,Moderate,Low,High,nan,Low,4,Spring,139,Long,70.26656797870108,High,0.0022539816213806257,Low,0.0015819209039548024,None,0.006610969851071558,Low,1,Medium,Highland,Humid,High
FARM_04673,FIELD_FARM_04673_1,Northeast,41.506122,-73.727948,657.3,Loam,7.36,3.13,22.1,50.8,96.2,11.0,1194.0,55.3,15.4,Corn,Dent_Corn,2023-03-15,2023-06-19,NPK_Balanced,119.1,Rainfall_Only,0,Deep_Till,20.8,Medium,Low,No,11.9,880.87,2186.3,1305.43,0.0,546.8,Alkaline,Medium,Medium,High,Low,High,Cool,High,High,Low,Medium,3,Spring,96,Medium,59.7095549558615,High,0.013509371416894662,High,0.0,None,0.0217629846378932,High,1,Medium,Highland,Moderate,Low
FARM_04674,FIELD_FARM_04674_3,California_Central_Valley,37.967902,-120.914681,1174.6,Loam,7.33,3.53,42.7,72.0,107.6,19.0,321.6,79.2,22.1,Beans,Beans_Standard,2023-03-24,2023-06-29,Phosphorus_High,95.4,Drip_Irrigation,1,No_Till,45.2,Medium,High,Yes,1.53,1159.57,533.56,-626.01,1494.6,354.1,Alkaline,Medium,High,High,Medium,Low,Moderate,Low,Low,nan,Medium,3,Spring,97,Medium,-117.32701102031638,nan,0.0013194546254214924,Low,0.00102368526696106,None,0.004320813329567919,Low,2,High,Mountain,Humid,High
FARM_04675,FIELD_FARM_04675_4,Midwest,45.860483,-84.579131,402.0,Clayey_Loam,7.14,4.69,51.7,61.7,121.6,11.6,904.9,81.3,16.0,Corn,Sweet_Corn,2023-05-02,2023-08-27,NPK_Balanced,107.6,Rainfall_Only,0,No_Till,23.3,Low,Low,No,14.74,604.79,3541.41,2936.62,0.0,358.6,Alkaline,High,High,High,Medium,High,Cool,High,High,Low,Medium,5,Spring,117,Medium,82.92233884243846,High,0.024372096099472548,VeryHigh,0.0,None,0.041104294478527606,High,2,High,Rolling,Humid,Low
FARM_04676,FIELD_FARM_04676_4,Southeast,35.470185,-87.496072,270.9,Loam,6.75,2.63,35.4,22.2,141.4,16.8,940.4,66.7,15.2,Wheat,Spring_Wheat,2023-10-21,2024-01-22,Phosphorus_High,112.6,Rainfall_Only,0,No_Till,97.9,Low,Low,No,5.1,980.04,1366.86,386.82,0.0,204.7,Neutral,Medium,Medium,Low,Medium,High,Moderate,Medium,Medium,Low,Low,10,Fall,93,Medium,28.299899038672578,High,0.005203869229827354,High,0.0,None,0.024914509037616023,High,2,High,Rolling,Moderate,Low
FARM_04677,FIELD_FARM_04677_4,Southeast,35.580772,-96.085758,1336.9,Silt,6.5,4.23,39.1,50.6,247.3,15.7,1219.2,71.3,18.1,Soybeans,Maturity_Group_4,2023-05-23,2023-09-30,Organic_Compost,2062.2,Rainfall_Only,0,No_Till,66.3,High,Medium,Yes,2.55,1528.94,1251.13,-277.81,0.0,137.4,Neutral,High,Medium,High,High,High,Moderate,Low,Low,Low,Low,5,Spring,130,Long,-22.204726926858118,Loss,0.0016678221512943607,Low,0.0,None,0.0185589519650655,High,2,High,Mountain,Humid,Moderate
FARM_04678,FIELD_FARM_04678_1,California_Central_Valley,35.249078,-121.34078,649.6,Silt,7.33,2.7,23.0,78.6,130.3,16.6,286.2,72.3,20.3,Soybeans,Maturity_Group_3,2023-06-03,2023-09-02,Organic_Compost,1835.2,Drip_Irrigation,1,Minimum_Till,54.0,Low,Medium,No,2.54,1351.68,1399.73,48.06,2552.0,248.6,Alkaline,Medium,Medium,High,Medium,Low,Moderate,Low,Medium,nan,Low,6,Summer,91,Medium,3.4335193215834483,Low,0.0018791429924242423,Low,0.0009952978056426331,None,0.010217216411906678,Medium,3,VeryHigh,Highland,Humid,Moderate
FARM_04679,FIELD_FARM_04679_4,Southwest,31.360079,-106.513319,1390.5,Clayey_Loam,6.94,2.98,29.2,11.9,193.8,23.5,270.6,40.7,26.7,Onions,Onions_Standard,2023-02-15,2023-07-04,No_Fertilizer,0.0,Micro_Sprinkler,12,Reduced_Till,4.0,Low,High,Yes,16.5,948.93,4896.93,3948.0,224.3,314.0,Neutral,Medium,Medium,Low,Medium,Low,Moderate,High,High,Medium,Medium,2,Winter,139,Long,80.62194068528649,High,0.01738800543770352,VeryHigh,0.07356219349086045,High,0.052547770700636945,High,1,Medium,Mountain,Dry,VeryHigh
FARM_04680,FIELD_FARM_04680_2,Pacific_Northwest,45.34142,-110.340321,585.4,Loam,6.3,4.51,48.9,47.7,195.5,9.3,1566.0,51.5,20.7,Carrots,Carrots_Standard,2023-04-26,2023-08-14,Phosphorus_High,99.3,Rainfall_Only,0,Conventional_Till,2.7,High,Low,Yes,41.77,862.61,15338.17,14475.57,0.0,349.6,Neutral,High,High,Medium,Medium,High,Cool,VeryHigh,VeryHigh,Low,Medium,4,Spring,110,Medium,94.37612179288664,High,0.048422809844541566,VeryHigh,0.0,None,0.11947940503432494,VeryHigh,0,Low,Highland,Moderate,Moderate
FARM_04681,FIELD_FARM_04681_5,California_Central_Valley,35.049202,-119.303187,386.9,Loam,6.26,2.84,29.1,75.6,135.4,17.4,183.3,44.4,27.5,Beans,Beans_Standard,2023-03-10,2023-08-06,Urea,151.4,Micro_Sprinkler,11,Deep_Till,50.6,Low,Low,No,2.46,1212.98,709.07,-503.92,238.0,623.5,Neutral,Medium,Medium,High,Medium,Low,Moderate,Low,Low,Medium,High,3,Spring,149,Long,-71.06773661274627,Loss,0.002028063117281406,Low,0.010336134453781513,Low,0.0039454691259021655,Low,2,High,Rolling,Dry,VeryHigh
FARM_04682,FIELD_FARM_04682_2,California_Central_Valley,37.521668,-119.675767,1032.9,Loam,6.25,2.34,14.7,24.8,241.9,17.8,401.6,83.8,21.4,Beans,Beans_Standard,2023-03-10,2023-07-28,No_Fertilizer,0.0,Drip_Irrigation,1,Deep_Till,56.8,High,Medium,No,1.3,1005.17,360.19,-644.98,2690.1,420.5,Neutral,Medium,Low,Low,High,Medium,Moderate,Low,Low,nan,Medium,3,Spring,140,Long,-179.06660373691662,nan,0.0012933135688490505,Low,0.00048325341065387907,None,0.0030915576694411414,Low,2,High,Mountain,Humid,Moderate
FARM_04683,FIELD_FARM_04683_2,Southeast,34.044002,-82.779107,326.1,Loam,6.77,4.04,34.4,13.2,118.5,18.2,1122.2,84.3,20.6,Soybeans,Maturity_Group_2,2023-04-04,2023-08-29,Organic_Compost,1729.7,Rainfall_Only,0,Reduced_Till,58.9,Medium,Medium,No,3.51,1233.26,1799.92,566.66,0.0,188.8,Neutral,High,Medium,Low,Medium,High,Moderate,Medium,Medium,Low,Low,4,Spring,147,Long,31.48251033379261,High,0.002846115174415776,Medium,0.0,None,0.018591101694915253,High,2,High,Rolling,Humid,Moderate
FARM_04684,FIELD_FARM_04684_4,Midwest,42.881092,-97.691276,1486.6,Sandy_Loam,5.98,3.22,23.9,31.8,216.3,10.9,1049.6,81.1,19.4,Potatoes,Red,2023-03-10,2023-08-01,Potassium_High,102.6,Rainfall_Only,0,Strip_Till,2946.2,Medium,Medium,Yes,34.72,8249.63,8998.57,748.94,0.0,196.9,Neutral,Medium,Medium,Medium,High,High,Cool,VeryHigh,High,Low,Low,3,Spring,144,Long,8.322877968388312,Low,0.004208673601119081,Medium,0.0,None,0.17633316404266125,VeryHigh,0,Low,Mountain,Humid,Moderate
FARM_04685,FIELD_FARM_04685_5,Great_Plains,39.73618,-103.848689,704.2,Sandy,6.97,1.56,9.3,43.5,123.5,12.1,671.6,62.4,17.0,Lettuce,Lettuce_Standard,2023-04-25,2023-08-28,Nitrogen_High,163.5,Rainfall_Only,0,Strip_Till,2.4,Medium,Low,Yes,20.4,949.49,23946.15,22996.66,0.0,417.2,Neutral,Low,Low,Medium,Medium,Medium,Cool,High,VeryHigh,Low,Medium,4,Spring,125,Long,96.03489496223818,High,0.021485218380393682,VeryHigh,0.0,None,0.04889741131351869,High,0,Low,Highland,Moderate,Low
FARM_04686,FIELD_FARM_04686_3,Southwest,27.671443,-103.858502,1220.0,Sandy_Loam,6.37,2.22,14.6,66.0,136.7,20.5,471.9,68.2,27.6,Cotton,Cotton_Standard,2023-03-15,2023-07-13,No_Fertilizer,0.0,Sprinkler,3,Conventional_Till,16.9,Low,Low,No,2.29,934.55,3729.74,2795.19,758.1,345.9,Neutral,Medium,Low,High,Medium,Medium,Moderate,Low,High,High,Medium,3,Spring,120,Medium,74.94329363440883,High,0.0024503771868813868,Medium,0.003020709668909115,None,0.0066204105232726225,Low,1,Medium,Mountain,Moderate,VeryHigh
FARM_04687,FIELD_FARM_04687_2,California_Central_Valley,35.130244,-119.446643,1216.5,Clayey_Loam,6.07,2.55,31.2,22.6,102.4,17.4,246.0,82.4,20.3,Wheat,Durum_Wheat,2023-09-27,2023-12-30,Phosphorus_High,72.2,Drip_Irrigation,2,Reduced_Till,134.9,Medium,High,Yes,3.23,1269.29,908.14,-361.15,1070.3,464.0,Neutral,Medium,Medium,Low,Medium,Low,Moderate,Medium,Low,nan,Medium,9,Fall,94,Medium,-39.768097429911684,Loss,0.002544729730794381,Medium,0.0030178454638886297,None,0.0069612068965517245,Low,1,Medium,Mountain,Humid,Moderate
FARM_04688,FIELD_FARM_04688_3,Pacific_Northwest,46.347792,-111.971934,1293.7,Sandy,6.34,2.46,27.3,70.6,179.0,10.7,987.2,84.0,29.3,Potatoes,Red,2023-04-14,2023-09-02,Potassium_High,86.3,Rainfall_Only,0,Conventional_Till,2309.2,Medium,Medium,Yes,44.55,6591.72,17185.54,10593.82,0.0,319.0,Neutral,Medium,Medium,High,Medium,High,Cool,VeryHigh,VeryHigh,Low,Medium,4,Spring,141,Long,61.64380054394566,High,0.0067584788188818695,High,0.0,None,0.1396551724137931,VeryHigh,0,Low,Mountain,Humid,VeryHigh
FARM_04689,FIELD_FARM_04689_3,Northeast,45.231333,-71.591526,705.3,Clayey_Loam,7.25,3.37,38.2,25.4,196.3,7.0,1215.8,44.4,26.8,Carrots,Carrots_Standard,2023-03-15,2023-06-17,Nitrogen_High,149.8,Subsurface_Drip,7,Reduced_Till,2.9,High,Low,Yes,31.63,1075.0,11152.16,10077.16,342.8,646.0,Alkaline,Medium,Medium,Medium,Medium,High,Cool,VeryHigh,VeryHigh,Medium,High,3,Spring,94,Medium,90.3606117559289,High,0.029423255813953487,VeryHigh,0.09226954492415403,High,0.04896284829721362,High,0,Low,Highland,Dry,VeryHigh
